rank,count,frequency,subset,approach
346,75,0.872093023255814,ident,after-conv13-msr
347,75,0.872093023255814,ident,after-conv13-msr
348,75,0.872093023255814,ident,after-conv13-msr
349,75,0.872093023255814,ident,after-conv13-msr
350,75,0.872093023255814,ident,after-conv13-msr
351,75,0.872093023255814,ident,after-conv13-msr
352,75,0.872093023255814,ident,after-conv13-msr
353,75,0.872093023255814,ident,after-conv13-msr
354,75,0.872093023255814,ident,after-conv13-msr
355,75,0.872093023255814,ident,after-conv13-msr
356,76,0.8837209302325582,ident,after-conv13-msr
357,76,0.8837209302325582,ident,after-conv13-msr
358,76,0.8837209302325582,ident,after-conv13-msr
359,76,0.8837209302325582,ident,after-conv13-msr
360,76,0.8837209302325582,ident,after-conv13-msr
361,76,0.8837209302325582,ident,after-conv13-msr
362,76,0.8837209302325582,ident,after-conv13-msr
363,76,0.8837209302325582,ident,after-conv13-msr
364,76,0.8837209302325582,ident,after-conv13-msr
365,76,0.8837209302325582,ident,after-conv13-msr
366,77,0.8953488372093024,ident,after-conv13-msr
367,77,0.8953488372093024,ident,after-conv13-msr
368,77,0.8953488372093024,ident,after-conv13-msr
369,77,0.8953488372093024,ident,after-conv13-msr
370,78,0.9069767441860465,ident,after-conv13-msr
371,79,0.9186046511627907,ident,after-conv13-msr
372,79,0.9186046511627907,ident,after-conv13-msr
373,79,0.9186046511627907,ident,after-conv13-msr
374,79,0.9186046511627907,ident,after-conv13-msr
375,79,0.9186046511627907,ident,after-conv13-msr
376,79,0.9186046511627907,ident,after-conv13-msr
377,79,0.9186046511627907,ident,after-conv13-msr
378,79,0.9186046511627907,ident,after-conv13-msr
379,79,0.9186046511627907,ident,after-conv13-msr
380,79,0.9186046511627907,ident,after-conv13-msr
381,79,0.9186046511627907,ident,after-conv13-msr
382,79,0.9186046511627907,ident,after-conv13-msr
383,79,0.9186046511627907,ident,after-conv13-msr
384,79,0.9186046511627907,ident,after-conv13-msr
385,79,0.9186046511627907,ident,after-conv13-msr
386,80,0.9302325581395349,ident,after-conv13-msr
387,80,0.9302325581395349,ident,after-conv13-msr
388,80,0.9302325581395349,ident,after-conv13-msr
389,80,0.9302325581395349,ident,after-conv13-msr
390,80,0.9302325581395349,ident,after-conv13-msr
391,80,0.9302325581395349,ident,after-conv13-msr
392,81,0.9418604651162791,ident,after-conv13-msr
393,81,0.9418604651162791,ident,after-conv13-msr
394,81,0.9418604651162791,ident,after-conv13-msr
395,81,0.9418604651162791,ident,after-conv13-msr
396,81,0.9418604651162791,ident,after-conv13-msr
397,81,0.9418604651162791,ident,after-conv13-msr
398,82,0.9534883720930233,ident,after-conv13-msr
399,83,0.9651162790697675,ident,after-conv13-msr
400,83,0.9651162790697675,ident,after-conv13-msr
401,83,0.9651162790697675,ident,after-conv13-msr
402,83,0.9651162790697675,ident,after-conv13-msr
403,83,0.9651162790697675,ident,after-conv13-msr
404,83,0.9651162790697675,ident,after-conv13-msr
405,83,0.9651162790697675,ident,after-conv13-msr
406,83,0.9651162790697675,ident,after-conv13-msr
407,83,0.9651162790697675,ident,after-conv13-msr
408,83,0.9651162790697675,ident,after-conv13-msr
409,84,0.9767441860465116,ident,after-conv13-msr
410,84,0.9767441860465116,ident,after-conv13-msr
411,84,0.9767441860465116,ident,after-conv13-msr
412,84,0.9767441860465116,ident,after-conv13-msr
413,84,0.9767441860465116,ident,after-conv13-msr
414,84,0.9767441860465116,ident,after-conv13-msr
415,84,0.9767441860465116,ident,after-conv13-msr
416,84,0.9767441860465116,ident,after-conv13-msr
417,84,0.9767441860465116,ident,after-conv13-msr
418,84,0.9767441860465116,ident,after-conv13-msr
419,84,0.9767441860465116,ident,after-conv13-msr
420,84,0.9767441860465116,ident,after-conv13-msr
421,84,0.9767441860465116,ident,after-conv13-msr
422,84,0.9767441860465116,ident,after-conv13-msr
423,84,0.9767441860465116,ident,after-conv13-msr
424,84,0.9767441860465116,ident,after-conv13-msr
425,84,0.9767441860465116,ident,after-conv13-msr
426,84,0.9767441860465116,ident,after-conv13-msr
427,85,0.9883720930232558,ident,after-conv13-msr
428,85,0.9883720930232558,ident,after-conv13-msr
429,85,0.9883720930232558,ident,after-conv13-msr
430,85,0.9883720930232558,ident,after-conv13-msr
431,85,0.9883720930232558,ident,after-conv13-msr
432,86,1.0,ident,after-conv13-msr
1,4,0.01951219512195122,train,after-conv11-msr
2,4,0.01951219512195122,train,after-conv11-msr
3,5,0.024390243902439025,train,after-conv11-msr
4,7,0.03414634146341464,train,after-conv11-msr
5,8,0.03902439024390244,train,after-conv11-msr
6,8,0.03902439024390244,train,after-conv11-msr
7,10,0.04878048780487805,train,after-conv11-msr
8,12,0.05853658536585366,train,after-conv11-msr
9,15,0.07317073170731707,train,after-conv11-msr
10,15,0.07317073170731707,train,after-conv11-msr
11,17,0.08292682926829269,train,after-conv11-msr
12,17,0.08292682926829269,train,after-conv11-msr
13,20,0.0975609756097561,train,after-conv11-msr
14,22,0.1073170731707317,train,after-conv11-msr
15,23,0.11219512195121951,train,after-conv11-msr
16,24,0.11707317073170732,train,after-conv11-msr
17,27,0.13170731707317074,train,after-conv11-msr
18,29,0.14146341463414633,train,after-conv11-msr
19,32,0.15609756097560976,train,after-conv11-msr
20,32,0.15609756097560976,train,after-conv11-msr
21,32,0.15609756097560976,train,after-conv11-msr
22,32,0.15609756097560976,train,after-conv11-msr
23,34,0.16585365853658537,train,after-conv11-msr
24,35,0.17073170731707318,train,after-conv11-msr
25,35,0.17073170731707318,train,after-conv11-msr
26,35,0.17073170731707318,train,after-conv11-msr
27,37,0.18048780487804877,train,after-conv11-msr
28,37,0.18048780487804877,train,after-conv11-msr
29,37,0.18048780487804877,train,after-conv11-msr
30,37,0.18048780487804877,train,after-conv11-msr
31,41,0.2,train,after-conv11-msr
32,41,0.2,train,after-conv11-msr
33,41,0.2,train,after-conv11-msr
34,41,0.2,train,after-conv11-msr
35,42,0.2048780487804878,train,after-conv11-msr
36,43,0.2097560975609756,train,after-conv11-msr
37,43,0.2097560975609756,train,after-conv11-msr
38,43,0.2097560975609756,train,after-conv11-msr
39,43,0.2097560975609756,train,after-conv11-msr
40,43,0.2097560975609756,train,after-conv11-msr
41,43,0.2097560975609756,train,after-conv11-msr
42,45,0.21951219512195122,train,after-conv11-msr
43,46,0.22439024390243903,train,after-conv11-msr
44,49,0.23902439024390243,train,after-conv11-msr
45,51,0.24878048780487805,train,after-conv11-msr
46,52,0.25365853658536586,train,after-conv11-msr
47,52,0.25365853658536586,train,after-conv11-msr
48,52,0.25365853658536586,train,after-conv11-msr
49,52,0.25365853658536586,train,after-conv11-msr
50,52,0.25365853658536586,train,after-conv11-msr
51,52,0.25365853658536586,train,after-conv11-msr
52,52,0.25365853658536586,train,after-conv11-msr
53,52,0.25365853658536586,train,after-conv11-msr
54,55,0.2682926829268293,train,after-conv11-msr
55,56,0.2731707317073171,train,after-conv11-msr
56,57,0.2780487804878049,train,after-conv11-msr
57,60,0.2926829268292683,train,after-conv11-msr
58,61,0.2975609756097561,train,after-conv11-msr
59,61,0.2975609756097561,train,after-conv11-msr
60,61,0.2975609756097561,train,after-conv11-msr
61,61,0.2975609756097561,train,after-conv11-msr
62,61,0.2975609756097561,train,after-conv11-msr
63,62,0.3024390243902439,train,after-conv11-msr
64,64,0.3121951219512195,train,after-conv11-msr
65,66,0.32195121951219513,train,after-conv11-msr
66,66,0.32195121951219513,train,after-conv11-msr
67,68,0.33170731707317075,train,after-conv11-msr
68,69,0.33658536585365856,train,after-conv11-msr
69,70,0.34146341463414637,train,after-conv11-msr
70,70,0.34146341463414637,train,after-conv11-msr
71,70,0.34146341463414637,train,after-conv11-msr
72,72,0.35121951219512193,train,after-conv11-msr
73,72,0.35121951219512193,train,after-conv11-msr
74,72,0.35121951219512193,train,after-conv11-msr
75,72,0.35121951219512193,train,after-conv11-msr
76,74,0.36097560975609755,train,after-conv11-msr
77,74,0.36097560975609755,train,after-conv11-msr
78,76,0.37073170731707317,train,after-conv11-msr
79,76,0.37073170731707317,train,after-conv11-msr
80,76,0.37073170731707317,train,after-conv11-msr
81,76,0.37073170731707317,train,after-conv11-msr
82,76,0.37073170731707317,train,after-conv11-msr
83,77,0.375609756097561,train,after-conv11-msr
84,77,0.375609756097561,train,after-conv11-msr
85,78,0.3804878048780488,train,after-conv11-msr
86,79,0.3853658536585366,train,after-conv11-msr
87,80,0.3902439024390244,train,after-conv11-msr
88,81,0.3951219512195122,train,after-conv11-msr
89,81,0.3951219512195122,train,after-conv11-msr
90,81,0.3951219512195122,train,after-conv11-msr
91,81,0.3951219512195122,train,after-conv11-msr
92,81,0.3951219512195122,train,after-conv11-msr
93,82,0.4,train,after-conv11-msr
94,84,0.4097560975609756,train,after-conv11-msr
95,85,0.4146341463414634,train,after-conv11-msr
96,87,0.424390243902439,train,after-conv11-msr
97,88,0.4292682926829268,train,after-conv11-msr
98,89,0.43414634146341463,train,after-conv11-msr
99,89,0.43414634146341463,train,after-conv11-msr
100,91,0.44390243902439025,train,after-conv11-msr
101,92,0.44878048780487806,train,after-conv11-msr
102,93,0.45365853658536587,train,after-conv11-msr
103,93,0.45365853658536587,train,after-conv11-msr
104,93,0.45365853658536587,train,after-conv11-msr
105,94,0.4585365853658537,train,after-conv11-msr
106,96,0.4682926829268293,train,after-conv11-msr
107,96,0.4682926829268293,train,after-conv11-msr
108,96,0.4682926829268293,train,after-conv11-msr
109,97,0.47317073170731705,train,after-conv11-msr
110,97,0.47317073170731705,train,after-conv11-msr
111,97,0.47317073170731705,train,after-conv11-msr
112,97,0.47317073170731705,train,after-conv11-msr
113,99,0.48292682926829267,train,after-conv11-msr
114,100,0.4878048780487805,train,after-conv11-msr
115,100,0.4878048780487805,train,after-conv11-msr
116,101,0.4926829268292683,train,after-conv11-msr
117,101,0.4926829268292683,train,after-conv11-msr
118,102,0.4975609756097561,train,after-conv11-msr
119,103,0.5024390243902439,train,after-conv11-msr
120,104,0.5073170731707317,train,after-conv11-msr
121,106,0.5170731707317073,train,after-conv11-msr
122,106,0.5170731707317073,train,after-conv11-msr
123,106,0.5170731707317073,train,after-conv11-msr
124,106,0.5170731707317073,train,after-conv11-msr
125,107,0.5219512195121951,train,after-conv11-msr
126,107,0.5219512195121951,train,after-conv11-msr
127,107,0.5219512195121951,train,after-conv11-msr
128,108,0.526829268292683,train,after-conv11-msr
129,109,0.5317073170731708,train,after-conv11-msr
130,109,0.5317073170731708,train,after-conv11-msr
131,110,0.5365853658536586,train,after-conv11-msr
132,110,0.5365853658536586,train,after-conv11-msr
133,111,0.5414634146341464,train,after-conv11-msr
134,112,0.5463414634146342,train,after-conv11-msr
135,112,0.5463414634146342,train,after-conv11-msr
136,113,0.551219512195122,train,after-conv11-msr
137,114,0.5560975609756098,train,after-conv11-msr
138,115,0.5609756097560976,train,after-conv11-msr
139,115,0.5609756097560976,train,after-conv11-msr
140,115,0.5609756097560976,train,after-conv11-msr
141,115,0.5609756097560976,train,after-conv11-msr
142,116,0.5658536585365853,train,after-conv11-msr
143,116,0.5658536585365853,train,after-conv11-msr
144,117,0.5707317073170731,train,after-conv11-msr
145,118,0.5756097560975609,train,after-conv11-msr
146,118,0.5756097560975609,train,after-conv11-msr
147,118,0.5756097560975609,train,after-conv11-msr
148,120,0.5853658536585366,train,after-conv11-msr
149,120,0.5853658536585366,train,after-conv11-msr
150,122,0.5951219512195122,train,after-conv11-msr
151,124,0.6048780487804878,train,after-conv11-msr
152,126,0.6146341463414634,train,after-conv11-msr
153,126,0.6146341463414634,train,after-conv11-msr
154,127,0.6195121951219512,train,after-conv11-msr
155,127,0.6195121951219512,train,after-conv11-msr
156,127,0.6195121951219512,train,after-conv11-msr
157,127,0.6195121951219512,train,after-conv11-msr
158,127,0.6195121951219512,train,after-conv11-msr
159,128,0.624390243902439,train,after-conv11-msr
160,129,0.6292682926829268,train,after-conv11-msr
161,129,0.6292682926829268,train,after-conv11-msr
162,129,0.6292682926829268,train,after-conv11-msr
163,129,0.6292682926829268,train,after-conv11-msr
164,130,0.6341463414634146,train,after-conv11-msr
165,131,0.6390243902439025,train,after-conv11-msr
166,132,0.6439024390243903,train,after-conv11-msr
167,132,0.6439024390243903,train,after-conv11-msr
168,133,0.6487804878048781,train,after-conv11-msr
169,134,0.6536585365853659,train,after-conv11-msr
170,134,0.6536585365853659,train,after-conv11-msr
171,135,0.6585365853658537,train,after-conv11-msr
172,137,0.6682926829268293,train,after-conv11-msr
173,137,0.6682926829268293,train,after-conv11-msr
174,137,0.6682926829268293,train,after-conv11-msr
175,138,0.6731707317073171,train,after-conv11-msr
176,139,0.6780487804878049,train,after-conv11-msr
177,139,0.6780487804878049,train,after-conv11-msr
178,139,0.6780487804878049,train,after-conv11-msr
179,139,0.6780487804878049,train,after-conv11-msr
180,141,0.6878048780487804,train,after-conv11-msr
181,143,0.697560975609756,train,after-conv11-msr
182,144,0.7024390243902439,train,after-conv11-msr
183,146,0.7121951219512195,train,after-conv11-msr
184,146,0.7121951219512195,train,after-conv11-msr
185,146,0.7121951219512195,train,after-conv11-msr
186,146,0.7121951219512195,train,after-conv11-msr
187,146,0.7121951219512195,train,after-conv11-msr
188,146,0.7121951219512195,train,after-conv11-msr
189,147,0.7170731707317073,train,after-conv11-msr
190,147,0.7170731707317073,train,after-conv11-msr
191,149,0.7268292682926829,train,after-conv11-msr
192,149,0.7268292682926829,train,after-conv11-msr
193,150,0.7317073170731707,train,after-conv11-msr
194,152,0.7414634146341463,train,after-conv11-msr
195,153,0.7463414634146341,train,after-conv11-msr
196,153,0.7463414634146341,train,after-conv11-msr
197,153,0.7463414634146341,train,after-conv11-msr
198,154,0.751219512195122,train,after-conv11-msr
199,155,0.7560975609756098,train,after-conv11-msr
200,155,0.7560975609756098,train,after-conv11-msr
201,155,0.7560975609756098,train,after-conv11-msr
202,156,0.7609756097560976,train,after-conv11-msr
203,156,0.7609756097560976,train,after-conv11-msr
204,157,0.7658536585365854,train,after-conv11-msr
205,159,0.775609756097561,train,after-conv11-msr
206,159,0.775609756097561,train,after-conv11-msr
207,160,0.7804878048780488,train,after-conv11-msr
208,160,0.7804878048780488,train,after-conv11-msr
209,160,0.7804878048780488,train,after-conv11-msr
210,160,0.7804878048780488,train,after-conv11-msr
211,160,0.7804878048780488,train,after-conv11-msr
212,161,0.7853658536585366,train,after-conv11-msr
213,162,0.7902439024390244,train,after-conv11-msr
214,163,0.7951219512195122,train,after-conv11-msr
215,164,0.8,train,after-conv11-msr
216,164,0.8,train,after-conv11-msr
217,166,0.8097560975609757,train,after-conv11-msr
218,167,0.8146341463414634,train,after-conv11-msr
219,168,0.8195121951219512,train,after-conv11-msr
220,168,0.8195121951219512,train,after-conv11-msr
221,168,0.8195121951219512,train,after-conv11-msr
222,168,0.8195121951219512,train,after-conv11-msr
223,168,0.8195121951219512,train,after-conv11-msr
224,168,0.8195121951219512,train,after-conv11-msr
225,168,0.8195121951219512,train,after-conv11-msr
226,169,0.824390243902439,train,after-conv11-msr
227,169,0.824390243902439,train,after-conv11-msr
228,169,0.824390243902439,train,after-conv11-msr
229,169,0.824390243902439,train,after-conv11-msr
230,169,0.824390243902439,train,after-conv11-msr
231,169,0.824390243902439,train,after-conv11-msr
232,169,0.824390243902439,train,after-conv11-msr
233,169,0.824390243902439,train,after-conv11-msr
234,169,0.824390243902439,train,after-conv11-msr
235,169,0.824390243902439,train,after-conv11-msr
236,169,0.824390243902439,train,after-conv11-msr
237,169,0.824390243902439,train,after-conv11-msr
238,169,0.824390243902439,train,after-conv11-msr
239,170,0.8292682926829268,train,after-conv11-msr
240,170,0.8292682926829268,train,after-conv11-msr
241,171,0.8341463414634146,train,after-conv11-msr
242,171,0.8341463414634146,train,after-conv11-msr
243,171,0.8341463414634146,train,after-conv11-msr
244,172,0.8390243902439024,train,after-conv11-msr
245,172,0.8390243902439024,train,after-conv11-msr
246,172,0.8390243902439024,train,after-conv11-msr
247,172,0.8390243902439024,train,after-conv11-msr
248,174,0.848780487804878,train,after-conv11-msr
249,174,0.848780487804878,train,after-conv11-msr
250,174,0.848780487804878,train,after-conv11-msr
251,174,0.848780487804878,train,after-conv11-msr
252,174,0.848780487804878,train,after-conv11-msr
253,175,0.8536585365853658,train,after-conv11-msr
254,176,0.8585365853658536,train,after-conv11-msr
255,176,0.8585365853658536,train,after-conv11-msr
256,177,0.8634146341463415,train,after-conv11-msr
257,177,0.8634146341463415,train,after-conv11-msr
258,179,0.8731707317073171,train,after-conv11-msr
259,179,0.8731707317073171,train,after-conv11-msr
260,181,0.8829268292682927,train,after-conv11-msr
261,181,0.8829268292682927,train,after-conv11-msr
262,182,0.8878048780487805,train,after-conv11-msr
263,182,0.8878048780487805,train,after-conv11-msr
264,183,0.8926829268292683,train,after-conv11-msr
265,183,0.8926829268292683,train,after-conv11-msr
266,183,0.8926829268292683,train,after-conv11-msr
267,184,0.8975609756097561,train,after-conv11-msr
268,184,0.8975609756097561,train,after-conv11-msr
269,185,0.9024390243902439,train,after-conv11-msr
270,185,0.9024390243902439,train,after-conv11-msr
271,185,0.9024390243902439,train,after-conv11-msr
272,185,0.9024390243902439,train,after-conv11-msr
273,185,0.9024390243902439,train,after-conv11-msr
274,185,0.9024390243902439,train,after-conv11-msr
275,185,0.9024390243902439,train,after-conv11-msr
276,185,0.9024390243902439,train,after-conv11-msr
277,185,0.9024390243902439,train,after-conv11-msr
278,185,0.9024390243902439,train,after-conv11-msr
279,185,0.9024390243902439,train,after-conv11-msr
280,185,0.9024390243902439,train,after-conv11-msr
281,185,0.9024390243902439,train,after-conv11-msr
282,185,0.9024390243902439,train,after-conv11-msr
283,185,0.9024390243902439,train,after-conv11-msr
284,185,0.9024390243902439,train,after-conv11-msr
285,186,0.9073170731707317,train,after-conv11-msr
286,186,0.9073170731707317,train,after-conv11-msr
287,186,0.9073170731707317,train,after-conv11-msr
288,186,0.9073170731707317,train,after-conv11-msr
289,186,0.9073170731707317,train,after-conv11-msr
290,186,0.9073170731707317,train,after-conv11-msr
291,187,0.9121951219512195,train,after-conv11-msr
292,187,0.9121951219512195,train,after-conv11-msr
293,187,0.9121951219512195,train,after-conv11-msr
294,187,0.9121951219512195,train,after-conv11-msr
295,187,0.9121951219512195,train,after-conv11-msr
296,187,0.9121951219512195,train,after-conv11-msr
297,187,0.9121951219512195,train,after-conv11-msr
298,187,0.9121951219512195,train,after-conv11-msr
299,187,0.9121951219512195,train,after-conv11-msr
300,187,0.9121951219512195,train,after-conv11-msr
301,187,0.9121951219512195,train,after-conv11-msr
302,187,0.9121951219512195,train,after-conv11-msr
303,187,0.9121951219512195,train,after-conv11-msr
304,187,0.9121951219512195,train,after-conv11-msr
305,187,0.9121951219512195,train,after-conv11-msr
306,188,0.9170731707317074,train,after-conv11-msr
307,188,0.9170731707317074,train,after-conv11-msr
308,189,0.9219512195121952,train,after-conv11-msr
309,189,0.9219512195121952,train,after-conv11-msr
310,189,0.9219512195121952,train,after-conv11-msr
311,189,0.9219512195121952,train,after-conv11-msr
312,189,0.9219512195121952,train,after-conv11-msr
313,190,0.926829268292683,train,after-conv11-msr
314,190,0.926829268292683,train,after-conv11-msr
315,192,0.9365853658536586,train,after-conv11-msr
316,192,0.9365853658536586,train,after-conv11-msr
317,192,0.9365853658536586,train,after-conv11-msr
318,192,0.9365853658536586,train,after-conv11-msr
319,193,0.9414634146341463,train,after-conv11-msr
320,193,0.9414634146341463,train,after-conv11-msr
321,193,0.9414634146341463,train,after-conv11-msr
322,193,0.9414634146341463,train,after-conv11-msr
323,193,0.9414634146341463,train,after-conv11-msr
324,193,0.9414634146341463,train,after-conv11-msr
325,193,0.9414634146341463,train,after-conv11-msr
326,193,0.9414634146341463,train,after-conv11-msr
327,193,0.9414634146341463,train,after-conv11-msr
328,193,0.9414634146341463,train,after-conv11-msr
329,193,0.9414634146341463,train,after-conv11-msr
330,193,0.9414634146341463,train,after-conv11-msr
331,193,0.9414634146341463,train,after-conv11-msr
332,193,0.9414634146341463,train,after-conv11-msr
333,193,0.9414634146341463,train,after-conv11-msr
334,193,0.9414634146341463,train,after-conv11-msr
335,193,0.9414634146341463,train,after-conv11-msr
336,193,0.9414634146341463,train,after-conv11-msr
337,193,0.9414634146341463,train,after-conv11-msr
338,193,0.9414634146341463,train,after-conv11-msr
339,194,0.9463414634146341,train,after-conv11-msr
340,195,0.9512195121951219,train,after-conv11-msr
341,196,0.9560975609756097,train,after-conv11-msr
342,196,0.9560975609756097,train,after-conv11-msr
343,196,0.9560975609756097,train,after-conv11-msr
344,196,0.9560975609756097,train,after-conv11-msr
345,198,0.9658536585365853,train,after-conv11-msr
346,198,0.9658536585365853,train,after-conv11-msr
347,198,0.9658536585365853,train,after-conv11-msr
348,198,0.9658536585365853,train,after-conv11-msr
349,198,0.9658536585365853,train,after-conv11-msr
350,198,0.9658536585365853,train,after-conv11-msr
351,198,0.9658536585365853,train,after-conv11-msr
352,198,0.9658536585365853,train,after-conv11-msr
353,198,0.9658536585365853,train,after-conv11-msr
354,198,0.9658536585365853,train,after-conv11-msr
355,198,0.9658536585365853,train,after-conv11-msr
356,198,0.9658536585365853,train,after-conv11-msr
357,198,0.9658536585365853,train,after-conv11-msr
358,198,0.9658536585365853,train,after-conv11-msr
359,199,0.9707317073170731,train,after-conv11-msr
360,199,0.9707317073170731,train,after-conv11-msr
361,199,0.9707317073170731,train,after-conv11-msr
362,200,0.975609756097561,train,after-conv11-msr
363,200,0.975609756097561,train,after-conv11-msr
364,201,0.9804878048780488,train,after-conv11-msr
365,201,0.9804878048780488,train,after-conv11-msr
366,201,0.9804878048780488,train,after-conv11-msr
367,202,0.9853658536585366,train,after-conv11-msr
368,202,0.9853658536585366,train,after-conv11-msr
369,202,0.9853658536585366,train,after-conv11-msr
370,202,0.9853658536585366,train,after-conv11-msr
371,202,0.9853658536585366,train,after-conv11-msr
372,202,0.9853658536585366,train,after-conv11-msr
373,202,0.9853658536585366,train,after-conv11-msr
374,202,0.9853658536585366,train,after-conv11-msr
375,202,0.9853658536585366,train,after-conv11-msr
376,202,0.9853658536585366,train,after-conv11-msr
377,202,0.9853658536585366,train,after-conv11-msr
378,202,0.9853658536585366,train,after-conv11-msr
379,202,0.9853658536585366,train,after-conv11-msr
380,202,0.9853658536585366,train,after-conv11-msr
381,202,0.9853658536585366,train,after-conv11-msr
382,202,0.9853658536585366,train,after-conv11-msr
383,202,0.9853658536585366,train,after-conv11-msr
384,202,0.9853658536585366,train,after-conv11-msr
385,202,0.9853658536585366,train,after-conv11-msr
386,202,0.9853658536585366,train,after-conv11-msr
387,202,0.9853658536585366,train,after-conv11-msr
388,202,0.9853658536585366,train,after-conv11-msr
389,202,0.9853658536585366,train,after-conv11-msr
390,202,0.9853658536585366,train,after-conv11-msr
391,202,0.9853658536585366,train,after-conv11-msr
392,202,0.9853658536585366,train,after-conv11-msr
393,202,0.9853658536585366,train,after-conv11-msr
394,203,0.9902439024390244,train,after-conv11-msr
395,203,0.9902439024390244,train,after-conv11-msr
396,203,0.9902439024390244,train,after-conv11-msr
397,203,0.9902439024390244,train,after-conv11-msr
398,204,0.9951219512195122,train,after-conv11-msr
399,204,0.9951219512195122,train,after-conv11-msr
400,204,0.9951219512195122,train,after-conv11-msr
401,204,0.9951219512195122,train,after-conv11-msr
402,204,0.9951219512195122,train,after-conv11-msr
403,204,0.9951219512195122,train,after-conv11-msr
404,204,0.9951219512195122,train,after-conv11-msr
405,204,0.9951219512195122,train,after-conv11-msr
406,204,0.9951219512195122,train,after-conv11-msr
407,204,0.9951219512195122,train,after-conv11-msr
408,204,0.9951219512195122,train,after-conv11-msr
409,204,0.9951219512195122,train,after-conv11-msr
410,204,0.9951219512195122,train,after-conv11-msr
411,204,0.9951219512195122,train,after-conv11-msr
412,204,0.9951219512195122,train,after-conv11-msr
413,204,0.9951219512195122,train,after-conv11-msr
414,204,0.9951219512195122,train,after-conv11-msr
415,204,0.9951219512195122,train,after-conv11-msr
416,204,0.9951219512195122,train,after-conv11-msr
417,204,0.9951219512195122,train,after-conv11-msr
418,204,0.9951219512195122,train,after-conv11-msr
419,204,0.9951219512195122,train,after-conv11-msr
420,205,1.0,train,after-conv11-msr
421,205,1.0,train,after-conv11-msr
422,205,1.0,train,after-conv11-msr
423,205,1.0,train,after-conv11-msr
424,205,1.0,train,after-conv11-msr
425,205,1.0,train,after-conv11-msr
426,205,1.0,train,after-conv11-msr
427,205,1.0,train,after-conv11-msr
428,205,1.0,train,after-conv11-msr
429,205,1.0,train,after-conv11-msr
430,205,1.0,train,after-conv11-msr
431,205,1.0,train,after-conv11-msr
432,205,1.0,train,after-conv11-msr
1,2,0.02666666666666667,test,after-conv11-msr
2,3,0.04,test,after-conv11-msr
3,5,0.06666666666666667,test,after-conv11-msr
4,5,0.06666666666666667,test,after-conv11-msr
5,5,0.06666666666666667,test,after-conv11-msr
6,5,0.06666666666666667,test,after-conv11-msr
7,8,0.10666666666666667,test,after-conv11-msr
8,8,0.10666666666666667,test,after-conv11-msr
9,9,0.12,test,after-conv11-msr
10,10,0.13333333333333333,test,after-conv11-msr
11,12,0.16,test,after-conv11-msr
12,14,0.18666666666666668,test,after-conv11-msr
13,16,0.21333333333333335,test,after-conv11-msr
14,16,0.21333333333333335,test,after-conv11-msr
15,16,0.21333333333333335,test,after-conv11-msr
16,16,0.21333333333333335,test,after-conv11-msr
17,16,0.21333333333333335,test,after-conv11-msr
18,17,0.22666666666666666,test,after-conv11-msr
19,18,0.24,test,after-conv11-msr
20,19,0.25333333333333335,test,after-conv11-msr
21,21,0.28,test,after-conv11-msr
22,21,0.28,test,after-conv11-msr
23,23,0.30666666666666664,test,after-conv11-msr
24,23,0.30666666666666664,test,after-conv11-msr
25,24,0.32,test,after-conv11-msr
26,24,0.32,test,after-conv11-msr
27,24,0.32,test,after-conv11-msr
28,24,0.32,test,after-conv11-msr
29,24,0.32,test,after-conv11-msr
30,25,0.3333333333333333,test,after-conv11-msr
31,25,0.3333333333333333,test,after-conv11-msr
32,25,0.3333333333333333,test,after-conv11-msr
33,25,0.3333333333333333,test,after-conv11-msr
34,26,0.3466666666666667,test,after-conv11-msr
35,26,0.3466666666666667,test,after-conv11-msr
36,26,0.3466666666666667,test,after-conv11-msr
37,26,0.3466666666666667,test,after-conv11-msr
38,27,0.36,test,after-conv11-msr
39,27,0.36,test,after-conv11-msr
40,27,0.36,test,after-conv11-msr
41,28,0.37333333333333335,test,after-conv11-msr
42,28,0.37333333333333335,test,after-conv11-msr
43,28,0.37333333333333335,test,after-conv11-msr
44,28,0.37333333333333335,test,after-conv11-msr
45,28,0.37333333333333335,test,after-conv11-msr
46,28,0.37333333333333335,test,after-conv11-msr
47,29,0.38666666666666666,test,after-conv11-msr
48,29,0.38666666666666666,test,after-conv11-msr
49,29,0.38666666666666666,test,after-conv11-msr
50,29,0.38666666666666666,test,after-conv11-msr
51,29,0.38666666666666666,test,after-conv11-msr
52,29,0.38666666666666666,test,after-conv11-msr
53,29,0.38666666666666666,test,after-conv11-msr
54,29,0.38666666666666666,test,after-conv11-msr
55,29,0.38666666666666666,test,after-conv11-msr
56,29,0.38666666666666666,test,after-conv11-msr
57,29,0.38666666666666666,test,after-conv11-msr
58,29,0.38666666666666666,test,after-conv11-msr
59,29,0.38666666666666666,test,after-conv11-msr
60,29,0.38666666666666666,test,after-conv11-msr
61,30,0.4,test,after-conv11-msr
62,30,0.4,test,after-conv11-msr
63,30,0.4,test,after-conv11-msr
64,30,0.4,test,after-conv11-msr
65,30,0.4,test,after-conv11-msr
66,30,0.4,test,after-conv11-msr
67,31,0.41333333333333333,test,after-conv11-msr
68,31,0.41333333333333333,test,after-conv11-msr
69,31,0.41333333333333333,test,after-conv11-msr
70,31,0.41333333333333333,test,after-conv11-msr
